x,y,z,nearest_et_grid_distance_um,T_ET,T_TCAM,P,V,A,k,Cp,rho,Tliq,Tevap,case_id,T_warped_ET,r_3d,delta_T_warped,delta_T,rear_liquidus_sample
-71.57413446886895,0.0,-2.842170943040401e-14,0.42586553113105197,4275.155749582341,3990.313669731342,150.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1ms,3812.254355361233,71.57413446886895,178.05931437010895,178.05931437010895,False
60.8226156413924,17.05237775051823,-15.625,1.3096982175968432,1405.247605560989,942.0610113619033,50.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.1ms,909.1027229708353,65.07161274631912,32.95828839106798,32.95828839106798,False
15.534086917869296,7.638663174003077,-78.125,0.6027141129275604,309.1904716818885,359.0089438403413,50.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_1ms,313.95443995051403,80.01982664601185,45.05450388982729,45.05450388982729,False
-32.604600000000005,4.60642,-81.0071,1.3111585664594783,560.3728567744881,5792.901462015858,350.0,1.0,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1ms,3439.594365465754,87.4438636885768,2353.307096550104,2353.307096550104,False
-91.18285,15.9465,-47.6853,0.8772869898157705,5641.926624896696,3715.0445309308648,250.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_0.1ms,3465.6098988449257,104.12728188357987,249.43463208593903,249.43463208593903,False
29.339599861047958,58.29084792711895,-21.874999999999996,0.732356375159851,590.5748674684593,564.858521531817,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,451.92653291588897,68.82696199215039,112.93198861592805,112.93198861592805,False
-18.0198398877375,19.835010022754442,-7.8125,0.2505425387772242,4879.059100727086,5030.430098151264,250.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_250W_1.5ms,5100.229593333369,27.913749451345023,-69.79949518210469,-69.79949518210469,False
-50.8086,31.912000000000003,-35.741699999999994,0.8534030993616174,2485.5652052166915,3061.5739419746537,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,3348.008941926234,69.8380891552024,-286.43499995158027,-286.43499995158027,False
-25.0011,34.8222,-27.0532,1.6031981443352705,2734.469909073366,3233.3706740907073,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,3643.914416189094,50.69039597685148,-410.5437420983867,-410.5437420983867,False
56.84547473078015,0.0,-49.99999999999999,0.8454747307801469,377.49027803310787,443.2398787692279,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,351.53678807165556,75.70606314799207,91.70309069757235,91.70309069757235,False
-47.629,6.41167,-16.1367,0.5707889968280697,4515.388834252394,4946.782090932525,150.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.5ms,5506.607369198462,50.69540649880322,-559.8252782659374,-559.8252782659374,False
-19.96043802949361,33.8747919854168,-15.625000000000004,0.39732505134490864,1800.0746958962768,2014.7557237697345,150.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_1.5ms,1975.1746798508436,42.30911536991187,39.58104391889083,39.58104391889083,False
-141.10975000000002,6.70025e-15,-21.783350000000002,0.9162326587717644,4033.1166183283776,3775.6620746734993,350.0,1.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_350W_1.5ms,3762.696201854342,142.7812168399086,12.96587281915754,12.96587281915754,False
14.058558266752305,29.145423963559477,-81.25,1.1385206509604784,367.49668967896775,463.3379278465194,50.0,0.5,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_50W_0.5ms,376.0548865413761,87.45662524106048,87.28304130514329,87.28304130514329,False
66.06775,27.171400000000002,-14.25665,0.8700788728615256,3197.599443715953,2420.8170408755827,150.0,0.1,0.5902430852646028,36.27217,264.1654169316529,18038.93493,3454.846466711204,5798.06517,alloy0_150W_0.1ms,2686.7783518956985,72.84562194974383,-265.9613110201158,-265.9613110201158,False
